IP,H,R,ER,BB,SO,HR,BF,AB,NP,player_id,team,game_id,date
0.0,1,2,2,1,0,0,2,1,6,65048,home,359,20250611
0.667,1,0,0,1,1,0,4,3,22,52060,home,359,20250611
1.0,0,0,0,0,0,0,3,3,16,73117,home,359,20250611
5.0,3,1,1,2,3,1,20,18,67,68415,away,360,20250611
0.667,1,2,0,1,0,0,4,3,17,65062,away,360,20250611
0.333,1,2,0,1,0,0,4,3,16,55455,away,360,20250611
1.0,1,0,0,0,2,0,4,4,19,75421,away,360,20250611
1.0,1,1,1,1,1,0,5,4,15,50464,away,360,20250611
5.667,9,2,2,1,6,0,27,26,103,69745,home,360,20250611
0.333,1,0,0,0,0,0,3,3,16,65665,home,360,20250611
1.0,0,0,0,0,2,0,3,3,14,66609,home,360,20250611
1.0,0,0,0,0,0,0,3,3,12,63342,home,360,20250611
1.0,2,1,1,0,1,0,5,5,27,50662,home,360,20250611
7.0,2,0,0,1,15,0,25,24,104,55903,away,361,20250611
1.0,0,0,0,0,1,0,3,3,10,69969,away,361,20250611
1.0,1,1,1,0,1,1,4,4,13,68928,away,361,20250611
5.0,6,4,4,4,5,0,24,20,91,64350,home,361,20250611
1.0,1,1,1,2,2,0,5,3,24,50036,home,361,20250611
1.333,2,2,2,4,1,0,10,6,39,55396,home,361,20250611
1.667,0,0,0,1,1,0,7,6,26,67116,home,361,20250611
4.333,8,5,5,3,2,1,24,21,91,67263,away,362,20250611
1.667,3,2,2,2,0,0,10,7,35,55268,away,362,20250611
2.0,4,2,2,2,0,0,12,10,38,65639,away,362,20250611
5.0,4,1,1,2,2,1,20,18,65,54768,home,362,20250611
1.0,0,0,0,0,2,0,3,3,12,65707,home,362,20250611
1.0,0,0,0,0,2,0,3,3,16,67703,home,362,20250611
1.0,1,0,0,0,0,0,4,4,9,63765,home,362,20250611
1.0,2,0,0,0,0,0,5,5,16,51715,home,362,20250611
2.0,2,1,1,2,0,0,9,6,35,52809,away,363,20250612
1.0,0,0,0,2,1,0,5,2,21,65343,away,363,20250612
0.667,2,1,1,1,0,0,4,3,22,54802,away,363,20250612
1.333,4,4,3,0,2,0,8,8,28,50812,away,363,20250612
1.667,4,1,1,1,1,0,9,8,48,68856,away,363,20250612
1.333,3,1,1,0,0,0,6,6,18,54803,away,363,20250612
5.667,9,4,4,2,5,0,29,27,108,55146,home,363,20250612
1.0,1,0,0,1,2,0,5,4,18,75867,home,363,20250612
1.333,1,0,0,0,4,0,5,5,23,69108,home,363,20250612
1.0,2,2,2,1,1,0,6,5,25,53139,home,363,20250612
2.0,9,6,6,0,1,2,14,14,55,51516,away,364,20250612
2.0,1,0,0,2,3,0,9,7,41,69594,away,364,20250612
0.667,0,0,0,0,1,0,2,2,8,65522,away,364,20250612
0.333,1,0,0,0,1,0,2,2,5,54537,away,364,20250612
2.0,1,0,0,0,3,0,7,7,30,68242,away,364,20250612
1.0,0,0,0,0,1,0,3,3,11,50556,away,364,20250612
1.0,2,1,1,2,1,0,7,5,31,62528,away,364,20250612
1.0,1,0,0,1,0,0,5,4,15,67539,away,364,20250612
5.0,9,6,6,2,5,0,26,24,97,50030,home,364,20250612
0.333,2,0,0,1,0,0,4,3,13,69047,home,364,20250612
1.333,2,1,1,0,1,0,6,6,20,73117,home,364,20250612
1.333,0,0,0,0,1,0,3,3,11,69054,home,364,20250612
1.0,2,0,0,0,1,0,5,5,25,50650,home,364,20250612
0.667,2,5,1,4,2,0,9,5,38,52060,home,364,20250612
0.333,0,0,0,0,0,0,1,1,7,67048,home,364,20250612
5.0,8,1,1,2,5,0,24,22,90,51454,away,365,20250612
0.667,1,0,0,0,0,0,3,3,7,50464,away,365,20250612
1.333,1,0,0,0,2,0,5,5,16,62360,away,365,20250612
1.0,1,0,0,0,1,0,3,3,13,55455,away,365,20250612
1.0,0,0,0,0,1,0,3,3,11,53455,away,365,20250612
5.0,3,2,2,2,6,1,19,17,82,53613,home,365,20250612
1.0,0,0,0,0,1,0,3,3,12,52639,home,365,20250612
1.0,1,0,0,0,0,0,3,3,15,54610,home,365,20250612
1.0,0,0,0,0,0,0,3,3,10,66609,home,365,20250612
1.0,1,0,0,0,1,0,3,3,10,65665,home,365,20250612
1.667,1,4,4,5,1,0,10,5,46,52995,away,366,20250612
0.333,1,0,0,0,0,0,2,2,8,63959,away,366,20250612
1.0,2,0,0,0,1,0,5,5,21,54904,away,366,20250612
0.333,2,1,1,1,1,0,4,3,14,66920,away,366,20250612
1.667,1,0,0,0,2,0,6,5,24,52992,away,366,20250612
1.0,0,0,0,0,1,0,3,3,10,67954,away,366,20250612
1.0,1,0,0,0,2,0,4,4,18,64995,away,366,20250612
1.0,1,1,1,1,0,0,5,2,17,69969,away,366,20250612
2.0,1,0,0,0,2,0,7,7,33,65949,away,366,20250612
3.0,6,4,4,3,2,1,18,15,70,54368,home,366,20250612
2.0,1,1,1,1,1,1,8,7,32,66018,home,366,20250612
2.0,0,0,0,0,3,0,6,6,29,69360,home,366,20250612
1.0,1,0,0,0,1,0,4,4,15,52330,home,366,20250612
1.0,2,1,1,0,0,0,5,5,12,76118,home,366,20250612
0.667,2,2,2,1,2,1,5,4,26,50036,home,366,20250612
0.333,0,0,0,0,0,0,1,1,2,53301,home,366,20250612
6.667,7,3,3,3,2,1,28,23,86,55239,away,367,20250612
0.333,0,0,0,0,0,0,0,0,2,67266,away,367,20250612
1.0,0,0,0,0,1,0,3,3,17,54263,away,367,20250612
5.0,4,2,2,1,9,0,20,19,90,65056,home,367,20250612
1.0,0,0,0,0,0,0,3,3,9,67703,home,367,20250612
0.0,0,0,0,1,0,0,1,0,6,65769,home,367,20250612
1.0,0,0,0,0,2,0,3,3,8,65707,home,367,20250612
0.667,1,0,0,2,0,0,5,2,11,61666,home,367,20250612
1.333,3,0,0,0,2,0,6,6,29,53754,home,367,20250612
5.0,7,4,4,3,6,0,24,19,92,55633,away,371,20250613
5.0,5,1,1,1,1,1,19,18,77,68902,home,371,20250613
6.0,9,4,2,1,5,1,27,26,94,69045,away,373,20250614
1.0,1,0,0,0,0,0,3,3,8,69360,away,373,20250614
1.0,1,0,0,0,0,0,4,4,10,66018,away,373,20250614
6.0,3,0,0,2,2,0,23,21,86,51264,home,373,20250614
0.667,0,1,1,1,1,0,3,2,21,67266,home,373,20250614
0.0,1,0,0,1,0,0,2,1,9,72523,home,373,20250614
0.333,0,0,0,1,1,0,2,1,11,52206,home,373,20250614
1.0,0,0,0,0,2,0,3,3,11,66291,home,373,20250614
1.0,1,0,0,1,2,0,5,4,18,54263,home,373,20250614
6.0,7,1,1,1,6,0,25,23,99,55532,away,374,20250614
1.0,0,0,0,0,0,0,3,3,10,50556,away,374,20250614
1.0,0,0,0,0,0,0,3,3,11,68242,away,374,20250614
1.0,1,1,1,1,1,0,4,3,14,62528,away,374,20250614
6.0,4,2,2,2,4,1,23,21,88,77829,home,374,20250614
1.0,0,0,0,0,2,0,3,3,16,53892,home,374,20250614
0.667,2,2,2,0,0,0,4,4,9,73211,home,374,20250614
0.333,2,0,0,0,1,0,3,3,23,51897,home,374,20250614
1.0,1,0,0,0,1,0,3,3,11,68856,home,374,20250614
7.0,4,0,0,2,8,0,27,25,106,69032,away,375,20250614
0.0,3,3,3,0,0,2,3,3,10,54063,away,375,20250614
1.333,1,0,0,0,2,0,5,5,23,65060,away,375,20250614
0.667,0,0,0,0,0,0,2,2,9,73117,away,375,20250614
4.333,9,7,7,2,6,2,24,21,91,53375,home,375,20250614
1.667,3,3,3,1,1,0,9,8,32,50441,home,375,20250614
2.0,1,0,0,0,1,0,7,7,33,54404,home,375,20250614
1.0,1,0,0,0,0,0,4,4,17,54401,home,375,20250614
5.0,4,3,3,2,3,1,21,19,62,77637,away,376,20250614
1.667,1,0,0,2,2,0,8,6,31,54610,away,376,20250614
0.0,0,0,0,1,0,0,1,0,3,52639,away,376,20250614
1.333,2,1,1,0,1,0,6,6,14,66609,away,376,20250614
0.0,0,2,2,2,0,0,2,0,11,68619,away,376,20250614
1.0,3,2,2,0,2,1,6,6,21,50662,away,376,20250614
1.333,2,4,3,3,2,1,8,5,35,53919,home,376,20250614
2.0,1,2,2,1,2,0,8,7,41,52992,home,376,20250614
0.667,3,2,2,0,1,0,5,5,22,54904,home,376,20250614
1.0,0,0,0,1,0,0,4,3,11,68900,home,376,20250614
1.0,0,0,0,1,0,0,4,3,17,69969,home,376,20250614
1.0,0,0,0,1,1,0,3,2,14,66920,home,376,20250614
2.0,2,1,1,0,2,1,8,8,33,68928,home,376,20250614
6.0,2,0,0,3,3,0,22,19,89,61101,away,377,20250614
0.333,4,2,2,0,1,0,5,5,23,63950,away,377,20250614
0.667,0,0,0,0,0,0,1,1,1,75867,away,377,20250614
0.333,0,0,0,2,0,0,3,1,23,69108,away,377,20250614
1.667,0,0,0,0,1,0,5,5,15,50106,away,377,20250614
0.333,1,0,0,1,1,0,3,2,9,55167,away,377,20250614
1.667,3,0,0,0,0,0,5,5,21,53139,away,377,20250614
6.0,4,1,1,1,10,0,23,21,103,55730,home,377,20250614
1.0,1,0,0,0,1,0,4,4,20,67703,home,377,20250614
0.333,1,1,1,1,0,0,2,1,8,61666,home,377,20250614
0.0,0,0,0,2,0,0,2,0,8,65769,home,377,20250614
1.667,1,0,0,0,0,0,4,2,16,53754,home,377,20250614
2.0,0,0,0,0,2,0,6,6,26,65707,home,377,20250614
4.333,6,3,0,1,1,0,20,19,89,55313,away,378,20250615
0.667,1,0,0,1,1,0,3,2,15,66018,away,378,20250615
2.0,1,0,0,0,1,0,7,6,27,69360,away,378,20250615
1.0,0,0,0,1,0,0,3,2,15,52330,away,378,20250615
7.667,6,2,2,0,3,1,29,29,94,68220,home,378,20250615
1.333,0,0,0,2,3,0,6,4,24,54263,home,378,20250615
5.333,5,1,1,2,6,1,23,21,99,52530,away,379,20250615
0.333,0,0,0,0,1,0,1,1,4,54537,away,379,20250615
1.0,0,0,0,0,1,0,3,3,9,65522,away,379,20250615
0.333,0,0,0,0,0,0,1,1,3,67588,away,379,20250615
1.0,1,0,0,0,2,0,5,5,16,50556,away,379,20250615
7.0,5,0,0,1,11,0,26,25,96,54833,home,379,20250615
1.0,0,0,0,2,0,0,5,2,17,53892,home,379,20250615
1.0,0,0,0,0,0,0,3,3,11,51897,home,379,20250615
6.0,10,3,2,2,4,0,29,27,114,64001,away,380,20250615
1.0,2,0,0,0,1,0,5,5,20,69047,away,380,20250615
1.0,2,0,0,0,1,0,5,5,20,69054,away,380,20250615
1.0,1,1,1,1,1,0,5,4,20,51058,away,380,20250615
4.0,6,6,6,1,3,2,19,18,79,65320,home,380,20250615
2.0,7,9,7,1,0,2,15,13,49,50464,home,380,20250615
3.0,2,1,1,0,5,1,11,11,41,54401,home,380,20250615
6.667,1,1,1,2,9,0,24,22,111,54640,away,381,20250615
0.0,1,1,1,1,0,1,2,1,7,65665,away,381,20250615
1.333,1,0,0,2,2,0,7,5,31,63342,away,381,20250615
1.0,0,0,0,1,1,0,4,3,20,50662,away,381,20250615
6.0,7,3,3,1,10,1,26,25,104,55912,home,381,20250615
0.333,1,1,1,0,0,0,2,1,5,69969,home,381,20250615
0.333,0,0,0,3,1,0,4,1,18,64995,home,381,20250615
0.333,0,0,0,0,0,0,1,1,3,63959,home,381,20250615
1.0,1,0,0,1,1,0,5,4,11,54904,home,381,20250615
1.0,0,0,0,0,2,0,3,3,13,65949,home,381,20250615
4.333,6,5,4,3,2,0,21,17,90,51111,away,382,20250615
0.333,3,3,3,0,0,0,4,4,16,69108,away,382,20250615
0.333,3,1,1,0,1,0,4,4,15,75867,away,382,20250615
1.0,1,0,0,0,0,0,4,4,13,63950,away,382,20250615
1.0,1,0,0,1,0,0,4,3,12,55167,away,382,20250615
1.0,1,1,1,0,1,1,4,4,19,69159,away,382,20250615
3.667,6,4,4,3,5,0,20,17,79,52701,home,382,20250615
1.333,2,0,0,0,0,0,5,5,13,54729,home,382,20250615
0.667,2,0,0,0,1,0,4,4,11,54768,home,382,20250615
1.0,0,0,0,0,0,0,3,3,12,67703,home,382,20250615
1.0,1,0,0,0,1,0,4,4,12,61666,home,382,20250615
0.333,0,0,0,0,0,0,1,1,4,65769,home,382,20250615
1.0,1,1,1,1,1,1,5,4,20,63765,home,382,20250615
6.0,5,2,2,2,7,1,25,23,95,55903,away,383,20250617
0.667,0,0,0,1,2,0,3,2,16,63959,away,383,20250617
1.0,0,0,0,1,1,0,4,3,20,64995,away,383,20250617
0.333,0,0,0,0,0,0,1,1,4,68900,away,383,20250617
1.0,0,0,0,0,1,0,3,3,11,65949,away,383,20250617
1.0,1,1,1,1,2,0,5,4,22,54119,home,383,20250617
2.0,2,1,1,1,0,0,8,5,24,55167,home,383,20250617
1.0,2,1,1,2,1,0,7,5,21,63950,home,383,20250617
1.0,0,0,0,0,0,0,2,2,8,69159,home,383,20250617
1.0,0,0,0,0,0,0,3,3,8,75867,home,383,20250617
1.0,1,0,0,0,0,0,3,3,6,69113,home,383,20250617
0.333,1,1,1,1,1,0,3,2,11,53139,home,383,20250617
1.667,3,2,2,1,0,1,9,8,47,68159,home,383,20250617
8.0,3,0,0,0,9,0,26,26,90,54755,away,384,20250617
1.0,1,0,0,0,0,0,4,4,23,63765,away,384,20250617
6.333,6,3,3,3,9,1,27,23,99,55536,home,384,20250617
0.667,2,2,2,0,0,0,4,4,13,65522,home,384,20250617
1.0,3,1,1,0,1,0,6,5,13,69594,home,384,20250617
1.0,0,0,0,0,2,0,3,3,12,63543,home,384,20250617
2.667,13,8,8,2,3,2,22,20,96,55257,away,385,20250617
2.333,2,1,1,2,5,0,11,9,57,53262,away,385,20250617
1.0,3,1,1,0,0,0,5,5,9,52204,away,385,20250617
1.0,2,1,1,0,1,1,5,5,10,61643,away,385,20250617
1.0,2,1,1,1,1,0,6,5,21,68249,away,385,20250617
7.0,4,0,0,0,3,0,22,22,76,69446,home,385,20250617
1.0,1,1,1,0,1,1,4,4,13,65062,home,385,20250617
1.0,1,0,0,0,1,0,4,4,11,75421,home,385,20250617
5.0,7,6,6,2,7,0,24,22,91,54354,away,386,20250617
0.333,3,2,2,1,0,0,5,4,19,73117,away,386,20250617
1.667,0,0,0,0,1,0,5,5,16,50650,away,386,20250617
0.667,3,2,2,1,0,0,6,5,20,51058,away,386,20250617
0.333,0,0,0,0,0,0,1,1,2,67048,away,386,20250617
6.0,4,2,1,5,4,0,27,22,98,69745,home,386,20250617
1.0,1,0,0,1,1,0,5,4,24,54610,home,386,20250617
1.0,2,1,1,1,0,1,6,5,22,52639,home,386,20250617
1.0,1,0,0,0,1,0,4,4,12,55663,home,386,20250617
6.0,3,0,0,2,6,0,22,20,92,55855,away,387,20250617
0.333,1,1,1,1,0,0,3,2,15,68043,away,387,20250617
0.667,1,0,0,0,1,0,3,3,8,73211,away,387,20250617
1.0,0,0,0,1,0,0,3,2,13,50812,away,387,20250617
1.0,1,0,0,0,3,0,4,4,19,54803,away,387,20250617
5.0,6,3,3,4,1,0,24,20,91,54319,home,387,20250617
1.0,1,0,0,0,1,0,4,4,16,53301,home,387,20250617
1.0,2,1,1,1,0,0,6,5,29,67116,home,387,20250617
0.333,3,3,3,0,0,0,4,4,14,66018,home,387,20250617
0.667,3,4,4,3,1,0,8,5,40,55396,home,387,20250617
1.0,0,0,0,1,0,0,4,3,19,55377,home,387,20250617
1.667,3,3,3,4,0,0,12,6,47,52995,away,388,20250618
2.0,1,1,1,3,0,0,10,7,50,66920,away,388,20250618
0.333,3,3,3,0,1,0,4,4,18,52992,away,388,20250618
1.333,1,1,1,2,3,0,7,4,29,63959,away,388,20250618
1.667,1,0,0,1,2,0,7,5,20,69969,away,388,20250618
1.0,0,0,0,0,0,0,3,3,14,64995,away,388,20250618
0.667,1,1,1,1,0,0,4,3,18,65949,away,388,20250618
4.667,11,6,6,3,3,0,28,25,95,55146,home,388,20250618
0.667,2,1,1,0,0,0,4,4,17,63950,home,388,20250618
0.667,0,0,0,0,0,0,2,1,9,75867,home,388,20250618
1.0,0,0,0,2,1,0,5,3,18,69134,home,388,20250618
1.0,1,1,0,1,2,0,4,3,21,69108,home,388,20250618
1.0,0,0,0,0,1,0,3,3,11,50106,home,388,20250618
3.667,6,6,5,2,5,1,19,17,75,65056,away,389,20250618
4.0,3,0,0,0,3,0,15,15,57,51715,away,389,20250618
0.333,0,0,0,1,0,0,2,1,7,65769,away,389,20250618
4.0,4,1,1,1,4,0,17,16,61,50596,home,389,20250618
0.333,0,0,0,0,0,0,1,0,4,54537,home,389,20250618
1.667,0,0,0,0,1,0,5,5,15,65522,home,389,20250618
1.0,0,0,0,0,2,0,3,3,11,50556,home,389,20250618
0.667,3,2,2,0,0,0,5,4,18,68242,home,389,20250618
1.333,0,0,0,0,2,0,4,4,19,62528,home,389,20250618
6.0,3,2,2,4,3,1,23,19,75,55268,away,390,20250618
1.0,0,0,0,0,1,0,3,3,7,66291,away,390,20250618
0.667,2,1,1,1,1,0,5,4,17,52206,away,390,20250618
0.333,0,0,0,1,0,0,2,1,3,67266,away,390,20250618
1.333,2,3,3,1,0,1,7,6,20,54263,away,390,20250618
5.0,8,3,3,0,6,0,22,21,89,51454,home,390,20250618
1.0,1,0,0,0,2,0,4,4,14,50441,home,390,20250618
0.667,1,0,0,1,1,0,4,3,13,62360,home,390,20250618
1.0,0,0,0,1,1,0,4,3,12,55455,home,390,20250618
2.0,0,0,0,0,2,0,6,6,31,53455,home,390,20250618
0.333,0,0,0,0,1,0,1,1,10,65062,home,390,20250618
6.0,9,3,3,1,4,0,28,27,91,50030,away,391,20250618
0.667,1,1,1,0,1,0,3,3,12,69047,away,391,20250618
0.333,1,1,1,2,1,0,4,2,19,54063,away,391,20250618
1.0,0,0,0,0,2,0,3,3,11,69054,away,391,20250618
5.0,4,3,3,2,5,0,20,17,87,53613,home,391,20250618
2.0,0,0,0,0,0,0,6,6,19,66609,home,391,20250618
1.0,1,0,0,1,0,0,5,3,23,63342,home,391,20250618
1.0,0,0,0,0,1,0,3,3,13,50662,home,391,20250618
2.667,3,2,2,2,3,0,14,12,66,51867,away,392,20250618
2.333,2,1,1,1,5,0,10,9,46,52809,away,392,20250618
1.0,0,0,0,0,1,0,3,3,16,54802,away,392,20250618
1.0,1,0,0,0,1,0,3,3,9,65343,away,392,20250618
1.0,0,0,0,1,1,0,4,3,21,53892,away,392,20250618
6.0,9,1,1,0,1,0,25,25,94,64350,home,392,20250618
1.0,0,0,0,0,1,0,3,3,11,69360,home,392,20250618
1.0,3,1,1,0,0,0,5,5,17,52330,home,392,20250618
1.0,3,0,0,0,3,0,6,6,34,76118,home,392,20250618
7.0,3,0,0,2,7,0,26,24,91,68902,away,393,20250619
1.0,1,0,0,0,1,0,4,4,19,68900,away,393,20250619
1.0,1,0,0,0,0,0,4,4,8,65949,away,393,20250619
5.333,4,1,1,1,5,1,21,20,80,68419,home,393,20250619
0.667,0,0,0,1,1,0,3,2,13,69108,home,393,20250619
0.667,0,2,2,2,2,0,4,2,16,69159,home,393,20250619
0.0,1,0,0,1,0,0,2,1,10,55167,home,393,20250619
1.333,0,0,0,0,0,0,4,4,16,53139,home,393,20250619
1.0,1,0,0,0,0,0,4,3,9,69113,home,393,20250619
4.0,5,2,2,1,6,0,17,16,74,54729,away,394,20250619
0.333,2,0,0,0,0,0,3,3,4,54768,away,394,20250619
1.333,1,0,0,0,2,0,4,4,18,65707,away,394,20250619
1.0,3,2,2,1,1,0,7,5,23,67703,away,394,20250619
1.0,1,0,0,0,0,0,4,4,11,61666,away,394,20250619
0.333,0,0,0,0,0,0,1,1,3,53754,away,394,20250619
6.0,4,0,0,2,6,0,24,22,88,67539,home,394,20250619
0.333,0,0,0,0,1,0,1,1,8,54537,home,394,20250619
0.667,0,0,0,1,0,0,3,2,7,68242,home,394,20250619
1.0,2,3,1,1,1,0,6,5,22,50556,home,394,20250619
1.0,1,0,0,0,1,0,4,3,14,62528,home,394,20250619
5.0,6,7,7,4,6,2,25,21,101,55239,away,395,20250619
2.0,3,1,1,2,1,0,10,7,33,66291,away,395,20250619
1.0,0,0,0,0,0,0,3,3,7,67266,away,395,20250619
1.0,1,0,0,2,1,0,6,4,29,54263,away,395,20250619
2.0,5,4,4,1,0,0,12,10,46,68415,home,395,20250619
2.0,5,3,3,2,2,0,12,10,42,50441,home,395,20250619
3.0,0,0,0,2,2,0,11,8,50,54404,home,395,20250619
0.667,2,2,2,2,0,0,6,3,23,55455,home,395,20250619
1.333,1,0,0,1,0,0,6,5,12,75421,home,395,20250619
3.333,2,2,2,1,4,1,13,12,52,65516,away,396,20250619
1.667,3,0,0,1,2,0,8,7,27,50650,away,396,20250619
0.333,1,1,1,1,0,0,3,2,10,69047,away,396,20250619
1.667,2,2,2,0,2,1,7,7,19,69054,away,396,20250619
1.0,1,0,0,0,0,0,4,4,20,52060,away,396,20250619
6.0,6,0,0,3,10,0,26,23,102,55633,home,396,20250619
1.0,1,0,0,0,0,0,3,3,5,66609,home,396,20250619
2.0,0,0,0,0,2,0,6,6,19,54610,home,396,20250619
1.333,0,1,0,5,1,0,10,5,46,50812,away,397,20250619
2.667,3,1,1,0,4,0,11,9,56,68856,away,397,20250619
1.0,1,0,0,1,1,0,5,4,24,54802,away,397,20250619
1.0,1,0,0,0,0,0,3,3,10,65343,away,397,20250619
2.0,3,0,0,1,0,0,9,8,25,68043,away,397,20250619
1.0,0,0,0,0,3,0,3,3,16,51897,away,397,20250619
1.0,0,0,0,0,2,0,3,3,20,73211,away,397,20250619
1.0,0,0,0,0,0,0,3,3,16,53892,away,397,20250619
5.0,5,1,1,2,1,1,22,20,74,69328,home,397,20250619
1.0,3,0,0,0,0,0,5,5,14,66018,home,397,20250619
1.0,0,0,0,0,0,0,3,3,12,69360,home,397,20250619
1.0,2,0,0,0,1,0,4,4,16,76118,home,397,20250619
1.0,1,1,1,0,1,1,4,4,14,52330,home,397,20250619
1.0,0,0,0,1,0,0,4,3,15,53301,home,397,20250619
1.0,1,2,2,1,2,1,5,4,20,67116,home,397,20250619
3.667,3,2,2,2,1,0,16,14,62,54401,away,400,20250620
1.333,1,0,0,1,1,0,6,5,27,50464,away,400,20250620
1.0,1,0,0,0,0,0,4,4,19,75421,away,400,20250620
1.0,1,0,0,0,0,0,4,4,16,62360,away,400,20250620
1.0,1,1,1,0,2,1,4,4,17,65062,away,400,20250620
6.0,4,1,1,4,8,1,26,21,98,55532,home,400,20250620
1.0,0,0,0,1,0,0,3,2,17,54537,home,400,20250620
1.0,0,0,0,0,0,0,3,3,15,68242,home,400,20250620
1.0,0,0,0,1,1,0,4,3,17,62528,home,400,20250620
6.0,7,4,4,2,2,1,26,24,102,68220,away,403,20250621
0.667,1,0,0,0,1,0,3,3,16,52204,away,403,20250621
0.333,0,0,0,1,0,0,2,1,6,52206,away,403,20250621
1.0,0,0,0,1,2,0,4,3,19,66291,away,403,20250621
1.0,1,1,1,2,0,0,6,4,27,54263,away,403,20250621
4.0,5,4,4,2,4,0,18,16,72,54119,home,403,20250621
1.0,0,0,0,0,0,0,3,2,10,69134,home,403,20250621
0.333,3,2,2,0,0,0,4,4,14,67143,home,403,20250621
0.667,1,0,0,0,0,0,2,2,14,75867,home,403,20250621
1.0,0,0,0,0,1,0,3,3,11,69108,home,403,20250621
1.0,0,0,0,0,1,0,3,3,14,55167,home,403,20250621
1.0,0,0,0,0,0,0,3,3,3,53139,home,403,20250621
6.0,4,2,2,1,6,2,24,23,97,77637,away,404,20250621
1.0,1,0,0,0,0,0,4,4,11,66609,away,404,20250621
1.0,1,1,1,3,1,0,7,4,36,63342,away,404,20250621
0.333,4,2,2,0,0,0,5,5,23,50662,away,404,20250621
1.667,1,0,0,0,1,0,5,5,19,54610,away,404,20250621
0.0,0,0,0,0,0,0,1,1,3,60337,away,404,20250621
1.0,0,0,0,1,0,0,3,2,4,55663,away,404,20250621
4.667,6,4,4,5,4,1,25,20,95,77829,home,404,20250621
1.333,0,0,0,3,1,0,6,3,26,52809,home,404,20250621
0.333,1,0,0,0,1,0,2,2,6,65343,home,404,20250621
1.667,2,1,1,3,1,1,8,5,31,54802,home,404,20250621
1.0,0,0,0,0,1,0,3,3,13,54803,home,404,20250621
1.0,0,0,0,0,2,0,3,3,16,51897,home,404,20250621
1.0,0,0,0,0,2,0,3,3,12,53892,home,404,20250621
6.0,5,0,0,4,4,0,25,21,95,53973,away,406,20250621
1.0,0,0,0,0,0,0,3,3,16,68900,away,406,20250621
0.0,0,2,2,2,0,0,2,0,11,69969,away,406,20250621
0.333,2,4,4,2,1,0,5,3,20,64995,away,406,20250621
0.0,0,1,1,1,0,0,1,0,1,65949,away,406,20250621
0.0,1,0,0,1,0,0,2,1,7,63959,away,406,20250621
0.667,0,0,0,0,0,0,1,1,3,52992,away,406,20250621
5.0,4,3,3,3,5,0,21,18,94,50859,home,406,20250621
2.0,2,0,0,0,0,0,7,6,22,54063,home,406,20250621
1.0,3,2,2,1,0,0,7,6,11,50650,home,406,20250621
1.0,2,0,0,0,1,0,5,5,19,52060,home,406,20250621
2.333,8,9,9,5,0,0,20,15,86,51264,away,408,20250622
2.667,2,1,1,1,1,0,11,9,40,68249,away,408,20250622
1.0,0,0,0,0,1,0,3,3,12,61643,away,408,20250622
2.0,5,3,3,2,0,0,13,11,39,68830,away,408,20250622
6.0,6,1,1,3,4,1,27,24,100,51111,home,408,20250622
1.0,1,0,0,0,2,0,4,4,16,63950,home,408,20250622
0.0,0,3,3,3,0,0,3,0,13,69159,home,408,20250622
0.0,1,1,1,1,0,0,2,1,11,68159,home,408,20250622
1.0,0,0,0,0,0,0,3,3,11,69108,home,408,20250622
1.0,0,0,0,1,1,0,4,3,14,50106,home,408,20250622
6.333,3,3,3,2,5,1,22,20,95,54640,away,409,20250622
0.667,0,0,0,0,0,0,2,2,6,55663,away,409,20250622
1.0,1,0,0,0,1,0,4,4,18,66609,away,409,20250622
1.0,1,1,1,1,1,0,5,3,15,50662,away,409,20250622
6.0,5,1,0,4,9,0,28,24,108,54833,home,409,20250622
0.333,2,1,1,0,0,1,3,3,13,68043,home,409,20250622
0.667,1,0,0,0,0,0,2,2,6,50812,home,409,20250622
1.0,2,2,2,1,1,1,6,5,23,73211,home,409,20250622
1.0,0,1,1,2,1,0,5,2,24,51897,home,409,20250622
6.0,7,3,3,1,5,0,26,24,96,69446,away,410,20250622
0.333,4,6,6,2,1,0,7,5,29,62360,away,410,20250622
0.667,1,0,0,0,0,0,3,3,18,65062,away,410,20250622
1.0,1,0,0,0,3,0,4,4,17,55455,away,410,20250622
3.0,8,6,6,3,3,1,20,16,70,64021,home,410,20250622
3.0,1,0,0,0,6,0,10,10,44,50596,home,410,20250622
1.0,0,0,0,0,1,0,3,3,16,67588,home,410,20250622
1.0,0,0,0,0,1,0,3,3,13,68242,home,410,20250622
1.0,0,0,0,0,2,0,3,3,10,50556,home,410,20250622
7.0,3,0,0,4,6,0,28,24,108,55912,away,411,20250622
1.0,1,0,0,1,0,0,5,4,23,64995,away,411,20250622
1.0,0,0,0,0,1,0,3,3,17,65949,away,411,20250622
7.333,3,2,2,4,2,0,28,24,111,69032,home,411,20250622
0.667,1,0,0,0,1,0,2,2,8,52060,home,411,20250622
1.0,0,0,0,0,0,0,4,4,12,73117,home,411,20250622
4.0,13,7,7,0,2,1,24,21,74,69045,away,412,20250622
1.0,3,2,2,0,0,0,6,6,18,55377,away,412,20250622
1.0,2,1,1,1,1,0,6,5,25,50036,away,412,20250622
1.0,0,0,0,1,1,0,4,3,19,67116,away,412,20250622
1.0,0,0,0,0,0,0,3,3,13,52395,away,412,20250622
5.667,2,2,0,1,12,0,21,20,96,55730,home,412,20250622
0.0,0,0,0,0,0,0,1,1,6,54768,home,412,20250622
0.333,1,0,0,0,1,0,2,2,16,67703,home,412,20250622
