AB,R,H,RBI,HR,BB,SO,SB,player_id,team,game_id,date
0,0,0,0,0,0,0,0,68700,home,231,20250513
3,0,0,0,0,0,0,0,78288,home,231,20250513
1,0,0,0,0,0,1,0,66704,home,231,20250513
0,0,0,0,0,0,0,0,76812,home,231,20250513
4,0,0,0,0,0,0,0,65703,home,231,20250513
5,0,1,0,0,0,1,0,67025,away,232,20250513
4,0,1,1,0,0,0,0,76313,away,232,20250513
5,1,2,0,0,0,1,0,64004,away,232,20250513
2,0,1,0,0,1,1,0,52001,away,232,20250513
4,1,1,2,1,0,0,0,78548,away,232,20250513
4,0,0,0,0,0,1,0,64166,away,232,20250513
4,0,2,0,0,0,0,0,64007,away,232,20250513
1,0,0,0,0,1,1,0,69064,away,232,20250513
1,1,0,0,0,1,0,0,50054,away,232,20250513
3,0,0,0,0,0,1,0,51003,away,232,20250513
1,0,0,0,0,0,0,0,66706,away,232,20250513
4,0,1,2,0,1,0,0,62404,home,232,20250513
4,0,0,0,0,0,0,0,67449,home,232,20250513
3,1,1,0,0,0,1,0,52430,home,232,20250513
4,0,1,0,0,0,1,0,74540,home,232,20250513
3,1,1,2,1,1,1,0,54400,home,232,20250513
4,1,1,0,0,0,3,0,75125,home,232,20250513
2,2,1,0,0,1,0,0,62234,home,232,20250513
1,0,0,0,0,1,1,0,66409,home,232,20250513
1,0,1,0,0,0,0,0,69207,home,232,20250513
4,0,0,0,0,0,2,0,52415,home,232,20250513
4,0,1,0,0,0,0,0,65357,away,233,20250514
3,0,2,0,0,1,0,0,52366,away,233,20250514
0,0,0,0,0,0,0,0,50357,away,233,20250514
3,0,1,0,0,1,0,0,54444,away,233,20250514
4,0,0,0,0,0,2,0,76267,away,233,20250514
4,0,0,0,0,0,3,0,78135,away,233,20250514
4,0,1,0,0,0,0,0,64984,away,233,20250514
3,0,0,0,0,0,3,0,64346,away,233,20250514
2,0,0,0,0,0,0,0,62332,away,233,20250514
1,0,0,0,0,0,1,0,53344,away,233,20250514
1,0,0,0,0,0,0,0,55392,away,233,20250514
1,0,0,0,0,0,0,0,78756,away,233,20250514
1,0,0,0,0,0,0,0,55397,away,233,20250514
4,2,2,2,0,1,0,2,62415,home,233,20250514
0,0,0,0,0,0,0,0,61145,home,233,20250514
5,0,0,1,0,0,1,0,68119,home,233,20250514
4,1,0,1,0,0,0,0,53123,home,233,20250514
1,0,0,0,0,0,0,0,50108,home,233,20250514
4,2,4,1,0,0,0,1,69102,home,233,20250514
1,1,1,0,0,0,0,0,52103,home,233,20250514
4,2,2,2,0,1,0,0,76290,home,233,20250514
3,0,1,1,0,0,1,0,79109,home,233,20250514
2,0,0,0,0,0,2,0,51100,home,233,20250514
4,2,3,1,0,0,1,0,68110,home,233,20250514
4,1,1,1,0,0,1,0,69100,home,233,20250514
2,0,0,0,0,0,2,0,52154,home,233,20250514
1,0,0,0,0,0,0,0,79365,home,233,20250514
0,1,0,0,0,0,0,0,66162,home,233,20250514
2,0,1,1,0,0,1,0,52105,home,233,20250514
4,1,1,0,0,1,1,0,64101,away,234,20250514
4,1,1,0,0,1,0,0,51907,away,234,20250514
3,1,1,1,0,2,0,0,62907,away,234,20250514
0,0,0,0,0,0,0,0,50902,away,234,20250514
4,1,2,1,0,0,1,0,79215,away,234,20250514
1,1,0,0,0,0,0,1,69992,away,234,20250514
3,1,1,0,0,0,0,0,77532,away,234,20250514
2,0,0,0,0,0,1,0,67905,away,234,20250514
2,0,1,0,0,2,0,0,63963,away,234,20250514
1,0,0,0,0,0,1,0,54944,away,234,20250514
0,0,0,0,0,0,0,0,50996,away,234,20250514
3,0,2,2,0,0,0,0,69995,away,234,20250514
2,0,1,1,0,0,0,0,62244,away,234,20250514
0,0,0,0,0,1,0,0,68912,away,234,20250514
3,0,0,0,0,0,0,0,51344,away,234,20250514
4,1,2,0,0,0,0,0,50854,home,234,20250514
3,0,0,0,0,1,2,0,67893,home,234,20250514
0,0,0,0,0,0,0,0,66917,home,234,20250514
4,1,1,2,1,0,2,0,75847,home,234,20250514
4,0,1,0,0,0,3,0,62895,home,234,20250514
4,0,0,0,0,0,1,0,55844,home,234,20250514
2,0,1,0,0,2,0,0,68868,home,234,20250514
4,0,1,0,0,0,1,0,66864,home,234,20250514
2,1,0,0,0,1,1,1,54812,home,234,20250514
1,0,0,0,0,0,0,0,51868,home,234,20250514
2,0,0,0,0,0,1,0,51865,home,234,20250514
1,0,0,0,0,0,0,0,66662,home,234,20250514
4,0,0,0,0,1,1,0,52591,away,235,20250514
5,0,1,1,0,0,2,0,69517,away,235,20250514
0,0,0,0,0,0,0,0,54598,away,235,20250514
4,1,3,0,0,1,0,0,54529,away,235,20250514
0,0,0,0,0,0,0,0,52504,away,235,20250514
4,1,2,0,0,1,0,0,78513,away,235,20250514
5,0,1,1,0,0,2,0,51551,away,235,20250514
1,0,0,0,0,2,0,0,61102,away,235,20250514
1,0,0,0,0,0,0,0,68518,away,235,20250514
3,1,1,2,1,0,1,0,50150,away,235,20250514
4,0,1,0,0,0,1,0,62802,away,235,20250514
4,1,2,0,0,0,2,1,68507,away,235,20250514
4,0,2,0,0,0,0,0,64646,home,235,20250514
4,0,2,0,0,0,1,0,69636,home,235,20250514
4,0,0,0,0,0,0,0,52605,home,235,20250514
3,0,1,0,0,1,1,0,72443,home,235,20250514
4,0,0,0,0,0,0,0,68646,home,235,20250514
4,0,1,0,0,0,2,0,63260,home,235,20250514
2,0,1,0,0,0,1,0,50600,home,235,20250514
2,0,0,0,0,0,0,0,69727,home,235,20250514
2,0,0,0,0,0,2,0,55636,home,235,20250514
0,0,0,0,0,0,0,0,53659,home,235,20250514
2,0,1,0,0,0,0,0,66614,home,235,20250514
2,0,0,0,0,0,0,0,67609,home,235,20250514
1,0,0,0,0,0,0,0,78603,home,235,20250514
3,1,0,0,0,1,1,0,79231,away,236,20250514
1,1,1,0,0,0,0,0,66209,away,236,20250514
5,1,1,0,0,0,1,0,55208,away,236,20250514
5,0,3,3,0,0,0,0,76232,away,236,20250514
0,0,0,0,0,0,0,0,55252,away,236,20250514
0,0,0,0,0,0,0,0,66112,away,236,20250514
5,1,2,0,0,0,3,0,78224,away,236,20250514
3,0,0,1,0,1,1,0,64153,away,236,20250514
0,1,0,0,0,0,0,0,54205,away,236,20250514
1,0,0,0,0,0,0,0,66928,away,236,20250514
4,1,2,2,0,0,1,0,50208,away,236,20250514
3,0,2,1,0,0,1,0,63123,away,236,20250514
3,0,0,0,0,0,2,0,63257,away,236,20250514
1,0,0,0,0,0,0,0,54214,away,236,20250514
4,1,1,0,0,0,1,0,54236,away,236,20250514
4,0,0,0,0,0,1,0,50707,home,236,20250514
4,1,2,1,1,0,1,0,55734,home,236,20250514
4,0,1,0,0,0,1,0,53764,home,236,20250514
4,0,0,0,0,0,1,0,69737,home,236,20250514
3,0,0,0,0,0,2,0,79192,home,236,20250514
1,0,0,0,0,0,1,0,66704,home,236,20250514
3,0,1,0,0,0,0,0,66657,home,236,20250514
1,0,1,0,0,0,0,0,68700,home,236,20250514
3,0,1,0,0,0,1,0,54795,home,236,20250514
1,0,0,0,0,0,0,0,65703,home,236,20250514
1,0,0,0,0,1,0,0,78288,home,236,20250514
0,0,0,0,0,0,0,0,69766,home,236,20250514
1,0,0,0,0,0,0,0,76812,home,236,20250514
2,0,0,0,0,0,1,0,62700,home,236,20250514
3,1,2,0,0,1,0,0,64004,away,237,20250514
4,0,0,0,0,0,1,0,67025,away,237,20250514
0,0,0,0,0,0,0,0,66706,away,237,20250514
3,2,2,2,1,1,1,0,52001,away,237,20250514
4,0,1,1,0,0,2,0,78548,away,237,20250514
4,0,2,0,0,0,0,0,76313,away,237,20250514
4,0,0,0,0,0,0,0,64166,away,237,20250514
4,0,1,0,0,0,1,0,64007,away,237,20250514
4,0,0,0,0,0,3,0,69064,away,237,20250514
3,0,0,0,0,0,2,0,51003,away,237,20250514
3,0,0,0,0,1,0,0,62404,home,237,20250514
4,0,1,0,0,0,1,0,67449,home,237,20250514
4,0,0,0,0,0,2,0,52430,home,237,20250514
4,2,2,1,1,0,1,0,54400,home,237,20250514
3,0,1,1,0,1,0,0,74540,home,237,20250514
0,0,0,0,0,0,0,0,69207,home,237,20250514
0,0,0,0,0,0,0,0,65132,home,237,20250514
4,0,2,0,0,0,1,0,62234,home,237,20250514
3,0,0,0,0,1,1,0,75125,home,237,20250514
2,0,0,0,0,0,2,0,66409,home,237,20250514
2,0,0,0,0,0,0,0,61404,home,237,20250514
4,0,0,0,0,0,1,0,52415,home,237,20250514
4,1,1,0,0,0,1,1,65357,away,238,20250515
3,0,2,0,0,0,0,0,76267,away,238,20250515
4,0,0,0,0,0,0,0,50167,away,238,20250515
4,0,1,1,0,0,1,0,52366,away,238,20250515
2,1,0,0,0,0,0,0,54444,away,238,20250515
1,0,0,0,0,0,1,0,78756,away,238,20250515
2,0,0,0,0,0,2,0,64984,away,238,20250515
2,0,1,0,0,0,1,0,64346,away,238,20250515
3,0,0,1,0,0,1,0,50357,away,238,20250515
3,0,1,0,0,0,1,0,62332,away,238,20250515
1,0,0,0,0,0,1,0,78135,away,238,20250515
3,0,0,0,0,0,0,0,55397,away,238,20250515
4,0,0,0,0,0,1,0,62415,home,238,20250515
4,0,0,0,0,0,1,0,76290,home,238,20250515
0,0,0,0,0,0,0,0,51100,home,238,20250515
3,1,1,0,0,1,1,0,53123,home,238,20250515
3,0,0,0,0,1,0,0,69102,home,238,20250515
4,1,1,1,1,0,1,0,79365,home,238,20250515
3,1,1,2,1,1,1,0,79109,home,238,20250515
2,2,1,0,0,1,0,0,68110,home,238,20250515
4,0,2,1,0,0,0,0,50108,home,238,20250515
0,1,0,0,0,0,0,0,52103,home,238,20250515
4,0,2,2,0,0,0,0,69100,home,238,20250515
3,0,0,0,0,0,1,0,64101,away,239,20250515
4,0,1,0,0,0,1,0,51907,away,239,20250515
0,0,0,0,0,0,0,0,50902,away,239,20250515
4,0,0,0,0,0,3,0,62907,away,239,20250515
4,0,0,0,0,0,1,0,79215,away,239,20250515
0,0,0,0,0,1,0,0,77532,away,239,20250515
2,0,0,0,0,0,0,0,63963,away,239,20250515
1,0,0,0,0,0,1,0,54944,away,239,20250515
3,0,1,0,0,0,2,0,69995,away,239,20250515
3,0,1,0,0,0,1,0,68912,away,239,20250515
3,0,0,0,0,0,1,0,51344,away,239,20250515
3,0,0,0,0,0,2,0,69992,away,239,20250515
4,1,1,0,0,0,0,0,50854,home,239,20250515
4,2,1,0,0,0,0,0,67893,home,239,20250515
4,1,1,3,1,0,0,0,75847,home,239,20250515
4,0,0,0,0,0,0,0,62895,home,239,20250515
0,0,0,0,0,0,0,0,69804,home,239,20250515
4,0,0,0,0,0,1,0,55844,home,239,20250515
4,0,0,0,0,0,0,0,68868,home,239,20250515
3,0,2,0,0,0,0,0,66864,home,239,20250515
3,0,1,0,0,0,1,0,66917,home,239,20250515
3,0,2,0,0,0,1,0,51865,home,239,20250515
4,1,1,0,0,0,2,0,52591,away,240,20250515
2,1,1,1,0,1,0,0,69517,away,240,20250515
4,1,1,3,1,0,0,0,54529,away,240,20250515
4,0,0,0,0,0,0,0,78513,away,240,20250515
4,1,1,0,0,0,3,0,51551,away,240,20250515
4,0,1,0,0,0,2,0,50150,away,240,20250515
0,0,0,0,0,0,0,0,52504,away,240,20250515
0,0,0,0,0,0,0,0,77564,away,240,20250515
1,0,0,0,0,0,1,0,62802,away,240,20250515
3,1,1,0,0,0,2,0,52568,away,240,20250515
0,0,0,0,0,0,0,0,54598,away,240,20250515
4,1,2,1,0,0,1,0,68507,away,240,20250515
3,0,1,1,0,0,0,0,68518,away,240,20250515
1,0,0,0,0,0,0,0,60523,away,240,20250515
4,2,1,0,0,1,1,0,64646,home,240,20250515
4,1,2,1,0,0,1,0,69636,home,240,20250515
0,0,0,0,0,0,0,0,69727,home,240,20250515
4,2,2,2,1,0,0,0,52605,home,240,20250515
3,1,3,1,0,1,0,0,72443,home,240,20250515
4,0,1,2,0,0,0,0,78603,home,240,20250515
0,0,0,0,0,0,0,0,66614,home,240,20250515
4,0,1,0,0,0,0,0,63260,home,240,20250515
0,0,0,0,0,0,0,0,67609,home,240,20250515
3,0,1,1,0,0,1,0,68646,home,240,20250515
4,0,0,0,0,0,1,0,65653,home,240,20250515
4,1,1,0,0,0,0,1,66606,home,240,20250515
5,2,2,1,0,0,1,1,55208,away,241,20250515
5,0,2,1,0,0,0,0,68362,away,241,20250515
5,1,4,3,1,0,0,0,76232,away,241,20250515
0,0,0,0,0,0,0,0,55252,away,241,20250515
0,0,0,0,0,0,0,0,66112,away,241,20250515
5,0,0,0,0,0,3,0,78224,away,241,20250515
0,0,0,0,0,0,0,0,63257,away,241,20250515
4,2,2,1,1,0,1,0,64153,away,241,20250515
3,1,0,0,0,1,2,0,50208,away,241,20250515
4,1,1,1,1,0,1,0,63123,away,241,20250515
4,0,1,1,0,0,0,0,54236,away,241,20250515
4,1,0,0,0,0,1,0,66209,away,241,20250515
3,0,0,0,0,0,1,0,68700,home,241,20250515
3,1,1,0,0,1,1,1,55734,home,241,20250515
3,0,0,0,0,1,1,0,53764,home,241,20250515
3,0,0,0,0,0,0,0,69737,home,241,20250515
4,0,1,1,0,0,0,0,79192,home,241,20250515
4,0,1,0,0,0,1,0,66657,home,241,20250515
2,1,1,0,0,1,0,0,54795,home,241,20250515
1,0,1,0,0,0,0,0,62700,home,241,20250515
2,0,0,0,0,0,0,0,76812,home,241,20250515
1,0,0,0,0,0,0,0,50707,home,241,20250515
0,0,0,0,0,0,0,0,78288,home,241,20250515
1,0,0,0,0,0,0,0,66704,home,241,20250515
3,0,1,1,0,0,0,1,65703,home,241,20250515
1,0,0,0,0,0,0,0,69766,home,241,20250515
3,0,1,0,0,0,0,0,64004,away,242,20250515
1,0,0,0,0,0,0,0,64166,away,242,20250515
2,0,1,0,0,0,0,0,67025,away,242,20250515
1,0,0,0,0,0,0,0,68050,away,242,20250515
1,0,0,0,0,0,0,0,51013,away,242,20250515
4,0,0,0,0,0,1,0,52001,away,242,20250515
2,0,0,0,0,1,0,0,78548,away,242,20250515
0,0,0,0,0,1,0,0,68089,away,242,20250515
3,0,1,0,0,1,0,0,76313,away,242,20250515
4,0,1,0,0,0,0,0,66706,away,242,20250515
3,0,0,0,0,0,0,0,79402,away,242,20250515
1,0,0,0,0,0,0,0,69064,away,242,20250515
1,0,0,0,0,0,1,0,51003,away,242,20250515
1,0,0,0,0,0,0,0,69056,away,242,20250515
2,0,0,0,0,0,0,0,50054,away,242,20250515
2,0,0,0,0,1,1,0,64007,away,242,20250515
4,2,2,0,0,0,1,0,62404,home,242,20250515
1,0,0,0,0,0,0,0,61404,home,242,20250515
4,2,3,0,0,0,1,0,67449,home,242,20250515
0,1,0,0,0,1,0,0,69207,home,242,20250515
2,3,0,1,0,0,0,1,62234,home,242,20250515
0,0,0,0,0,0,0,0,54404,home,242,20250515
4,1,2,3,0,1,1,1,54400,home,242,20250515
3,1,1,3,0,0,0,0,74540,home,242,20250515
0,0,0,1,0,0,0,0,65132,home,242,20250515
3,2,1,0,0,1,2,0,65586,home,242,20250515
5,1,1,0,0,0,1,1,52430,home,242,20250515
4,0,2,2,0,0,1,0,66409,home,242,20250515
3,0,1,2,0,0,2,0,52415,home,242,20250515
1,0,0,0,0,0,0,0,75125,home,242,20250515
0,0,0,0,0,0,0,0,54408,home,242,20250515
4,2,3,1,0,1,0,0,76313,away,248,20250517
5,1,2,3,0,1,0,0,64004,away,248,20250517
0,1,0,0,0,0,0,0,51013,away,248,20250517
4,2,1,3,1,2,1,0,52001,away,248,20250517
0,0,0,0,0,0,0,0,68089,away,248,20250517
3,0,1,1,0,2,1,0,78548,away,248,20250517
0,0,0,0,0,0,0,0,50054,away,248,20250517
0,0,0,0,0,0,0,0,52060,away,248,20250517
5,0,1,1,0,0,1,0,67025,away,248,20250517
1,0,0,0,0,0,1,0,66706,away,248,20250517
5,1,3,1,0,0,0,0,79402,away,248,20250517
1,0,1,0,0,0,0,0,51003,away,248,20250517
2,0,0,0,0,0,1,0,64007,away,248,20250517
0,0,0,0,0,1,0,0,68050,away,248,20250517
2,0,0,1,0,0,1,0,69064,away,248,20250517
5,2,2,0,0,0,1,0,64166,away,248,20250517
5,3,4,1,0,0,1,0,69056,away,248,20250517
5,0,0,0,0,0,2,0,62415,home,248,20250517
5,0,1,0,0,0,1,0,68110,home,248,20250517
4,0,1,0,0,0,1,0,53123,home,248,20250517
1,0,0,0,0,0,0,0,52154,home,248,20250517
4,2,1,1,1,0,1,0,69102,home,248,20250517
1,0,0,0,0,0,0,0,55164,home,248,20250517
2,1,2,0,0,1,0,0,79365,home,248,20250517
1,1,0,0,0,0,1,0,51100,home,248,20250517
3,0,1,1,0,1,1,0,76290,home,248,20250517
3,0,1,0,0,0,2,0,79109,home,248,20250517
1,0,1,0,0,0,0,0,66162,home,248,20250517
2,0,2,1,0,0,0,0,69100,home,248,20250517
0,0,0,0,0,1,0,0,68119,home,248,20250517
1,0,0,0,0,0,0,0,52105,home,248,20250517
2,0,1,0,0,0,0,0,52103,home,248,20250517
1,0,1,1,0,0,0,0,50108,home,248,20250517
4,1,2,1,0,0,0,0,76313,away,253,20250517
3,0,0,1,0,1,0,0,68050,away,253,20250517
0,0,0,0,0,0,0,0,68089,away,253,20250517
3,0,0,1,0,2,1,0,52001,away,253,20250517
0,1,0,0,0,0,0,0,64166,away,253,20250517
5,0,1,2,0,0,1,0,78548,away,253,20250517
0,0,0,0,0,0,0,0,51013,away,253,20250517
5,1,2,1,1,0,1,0,67025,away,253,20250517
5,1,2,0,0,0,1,0,66706,away,253,20250517
3,2,1,0,0,1,0,0,64007,away,253,20250517
2,0,0,0,0,0,0,0,51003,away,253,20250517
0,1,0,0,0,1,0,0,64004,away,253,20250517
0,0,0,0,0,0,0,0,69064,away,253,20250517
0,0,0,0,0,0,0,0,50054,away,253,20250517
1,0,0,0,0,1,1,0,79402,away,253,20250517
4,0,0,0,0,1,1,0,69056,away,253,20250517
3,0,0,0,0,2,0,2,62415,home,253,20250517
4,1,1,0,0,1,2,0,50108,home,253,20250517
3,0,0,0,0,1,1,0,53123,home,253,20250517
1,0,1,0,0,0,0,0,68119,home,253,20250517
0,0,0,0,0,0,0,0,52103,home,253,20250517
4,1,1,0,0,1,1,0,69102,home,253,20250517
4,1,2,1,0,1,0,0,79365,home,253,20250517
0,0,0,0,0,0,0,0,66162,home,253,20250517
4,2,3,3,1,1,0,0,76290,home,253,20250517
4,0,0,0,0,0,1,0,79109,home,253,20250517
4,0,0,0,0,0,2,0,68110,home,253,20250517
3,1,1,2,1,1,0,0,69100,home,253,20250517
4,1,2,1,0,1,0,0,62404,away,249,20250517
5,0,3,2,0,0,1,1,67449,away,249,20250517
3,0,1,0,0,1,1,0,74540,away,249,20250517
1,0,0,0,0,0,1,0,65132,away,249,20250517
4,0,0,0,0,1,0,0,54400,away,249,20250517
3,0,0,0,0,0,3,0,52430,away,249,20250517
0,0,0,0,0,1,0,0,75125,away,249,20250517
0,0,0,0,0,0,0,0,55438,away,249,20250517
1,0,0,0,0,0,0,0,65586,away,249,20250517
3,2,2,0,0,0,0,0,62234,away,249,20250517
0,1,0,0,0,1,0,0,61404,away,249,20250517
3,0,1,2,0,0,1,0,66409,away,249,20250517
3,1,1,0,0,0,1,0,52415,away,249,20250517
1,0,0,0,0,0,1,0,54408,away,249,20250517
4,2,2,0,0,1,2,1,68507,home,249,20250517
4,1,2,0,0,1,0,0,69517,home,249,20250517
0,0,0,0,0,0,0,0,77564,home,249,20250517
4,1,2,5,1,1,1,0,54529,home,249,20250517
0,0,0,0,0,0,0,0,52504,home,249,20250517
4,1,1,0,0,0,1,0,78513,home,249,20250517
1,0,0,0,0,1,0,0,51551,home,249,20250517
2,0,1,0,0,0,0,0,60523,home,249,20250517
4,1,0,1,0,0,0,0,52591,home,249,20250517
2,0,0,0,0,1,1,0,61102,home,249,20250517
0,0,0,0,0,0,0,0,52568,home,249,20250517
1,0,0,0,0,0,0,0,68518,home,249,20250517
4,0,0,0,0,0,2,0,50150,home,249,20250517
2,0,0,0,0,0,0,0,54598,home,249,20250517
1,1,1,1,0,0,0,0,68205,home,249,20250517
4,1,0,0,0,1,1,0,62404,away,254,20250517
3,2,1,1,0,2,0,0,67449,away,254,20250517
4,1,1,0,0,0,1,0,62234,away,254,20250517
5,1,2,4,1,0,1,0,54400,away,254,20250517
2,0,1,0,0,2,0,0,66409,away,254,20250517
3,0,0,0,0,0,0,0,61404,away,254,20250517
1,0,0,0,0,0,0,0,75125,away,254,20250517
0,0,0,0,0,0,0,0,69207,away,254,20250517
4,0,1,0,0,0,0,0,52430,away,254,20250517
3,0,0,0,0,0,2,0,65132,away,254,20250517
0,0,0,0,0,0,0,0,55438,away,254,20250517
1,0,0,0,0,0,0,0,69428,away,254,20250517
4,2,2,1,1,0,0,0,52415,away,254,20250517
5,0,2,0,0,0,1,0,68507,home,254,20250517
3,1,1,0,0,2,0,0,69517,home,254,20250517
0,0,0,0,0,0,0,0,52568,home,254,20250517
0,0,0,0,0,0,0,0,54598,home,254,20250517
4,1,2,2,0,0,0,0,54529,home,254,20250517
4,1,1,0,0,0,1,0,78513,home,254,20250517
2,1,1,2,0,0,1,0,52591,home,254,20250517
1,1,0,0,0,1,1,0,52504,home,254,20250517
4,1,2,2,0,0,0,0,68205,home,254,20250517
2,0,0,0,0,0,1,0,61102,home,254,20250517
2,0,1,0,0,0,0,0,68518,home,254,20250517
4,1,2,1,0,0,0,0,60523,home,254,20250517
2,1,1,0,0,0,1,0,77564,home,254,20250517
2,0,0,0,0,0,1,0,50150,home,254,20250517
2,0,1,0,0,0,0,0,79231,away,250,20250517
1,1,0,0,0,0,1,0,68362,away,250,20250517
3,0,1,0,0,1,0,0,55208,away,250,20250517
3,0,1,1,0,1,1,0,76232,away,250,20250517
0,0,0,0,0,0,0,0,55252,away,250,20250517
4,0,0,0,0,0,2,0,78224,away,250,20250517
4,1,1,1,1,0,1,0,64153,away,250,20250517
0,0,0,0,0,0,0,0,53204,away,250,20250517
4,0,1,0,0,0,1,0,50208,away,250,20250517
4,0,0,0,0,0,3,0,63123,away,250,20250517
3,0,1,0,0,0,1,0,54236,away,250,20250517
1,0,0,0,0,0,0,0,66112,away,250,20250517
1,0,0,0,0,1,0,0,66209,away,250,20250517
5,1,2,0,0,0,1,1,64646,home,250,20250517
1,1,1,0,0,3,0,1,78603,home,250,20250517
1,1,0,0,0,0,0,1,66614,home,250,20250517
3,0,0,0,0,2,1,0,52605,home,250,20250517
4,1,2,3,1,1,0,0,72443,home,250,20250517
3,0,0,0,0,0,1,0,63260,home,250,20250517
1,0,0,0,0,0,0,0,67609,home,250,20250517
3,0,0,0,0,0,2,0,69727,home,250,20250517
1,0,1,0,0,0,0,0,69636,home,250,20250517
3,0,0,0,0,1,1,0,66606,home,250,20250517
4,0,2,0,0,0,0,0,78122,home,250,20250517
4,1,1,0,0,0,2,0,65653,home,250,20250517
5,0,0,0,0,0,2,0,55208,away,255,20250517
3,0,1,0,0,1,1,0,50208,away,255,20250517
4,0,1,0,0,0,2,0,76232,away,255,20250517
4,0,1,0,0,0,1,0,64153,away,255,20250517
4,1,2,1,1,0,0,0,78224,away,255,20250517
4,0,0,0,0,0,1,0,66112,away,255,20250517
4,0,1,0,0,0,1,1,63123,away,255,20250517
2,0,0,0,0,0,1,0,54236,away,255,20250517
1,0,0,0,0,0,1,0,68362,away,255,20250517
1,0,0,0,0,0,0,0,66928,away,255,20250517
4,0,3,0,0,0,1,0,66209,away,255,20250517
4,1,2,0,0,0,1,0,69636,home,255,20250517
0,0,0,0,0,0,0,0,69727,home,255,20250517
3,2,1,2,1,1,0,0,66606,home,255,20250517
4,1,2,0,0,0,1,0,52605,home,255,20250517
4,0,1,1,0,0,0,0,72443,home,255,20250517
4,0,0,1,0,0,1,0,78603,home,255,20250517
0,0,0,0,0,0,0,0,50600,home,255,20250517
4,0,0,0,0,0,2,0,68646,home,255,20250517
3,0,0,0,0,0,0,0,66614,home,255,20250517
3,0,1,0,0,0,1,0,65653,home,255,20250517
3,0,1,0,0,0,0,0,67609,home,255,20250517
4,0,1,0,0,0,3,1,50854,away,251,20250517
4,0,1,0,0,0,3,0,67893,away,251,20250517
0,0,0,0,0,0,0,0,69804,away,251,20250517
4,0,0,0,0,0,3,0,75847,away,251,20250517
3,0,0,0,0,1,2,0,62895,away,251,20250517
3,0,0,0,0,0,2,0,55844,away,251,20250517
3,0,0,0,0,0,3,0,68868,away,251,20250517
3,0,1,0,0,0,1,0,66864,away,251,20250517
3,0,1,0,0,0,1,0,54812,away,251,20250517
3,0,0,0,0,0,2,0,66662,away,251,20250517
3,0,1,0,0,1,0,1,66704,home,251,20250517
4,0,0,0,0,0,0,0,55734,home,251,20250517
4,0,1,0,0,0,1,0,53764,home,251,20250517
2,0,0,0,0,2,0,1,69737,home,251,20250517
4,0,1,0,0,0,0,0,79192,home,251,20250517
4,0,0,0,0,0,1,0,66657,home,251,20250517
3,1,2,0,0,1,0,0,65703,home,251,20250517
0,0,0,0,0,0,0,0,68700,home,251,20250517
0,0,0,0,0,0,0,0,62700,home,251,20250517
2,0,1,1,0,0,1,0,78288,home,251,20250517
0,0,0,0,0,0,0,0,69766,home,251,20250517
0,0,0,0,0,0,0,0,76812,home,251,20250517
4,0,0,0,0,0,1,0,54795,home,251,20250517
5,0,1,0,0,0,1,0,50854,away,256,20250517
5,0,1,0,0,0,2,0,67893,away,256,20250517
2,0,0,1,0,1,1,0,75847,away,256,20250517
3,0,0,0,0,0,3,0,55844,away,256,20250517
1,0,0,0,0,0,1,0,69804,away,256,20250517
4,0,0,0,0,0,1,0,51868,away,256,20250517
3,1,1,0,0,1,0,0,68868,away,256,20250517
4,2,2,0,0,0,1,0,66864,away,256,20250517
4,1,3,3,0,0,1,0,54812,away,256,20250517
4,1,1,1,0,0,0,0,51865,away,256,20250517
4,0,1,0,0,0,0,0,66704,home,256,20250517
0,0,0,0,0,0,0,0,52764,home,256,20250517
3,0,0,0,0,0,3,0,55734,home,256,20250517
0,0,0,0,0,0,0,0,69766,home,256,20250517
1,0,0,0,0,0,1,0,50707,home,256,20250517
0,0,0,0,0,0,0,0,55712,home,256,20250517
4,2,2,1,1,0,0,1,53764,home,256,20250517
3,0,1,1,0,1,1,0,69737,home,256,20250517
4,0,0,0,0,0,3,0,79192,home,256,20250517
4,0,1,0,0,0,2,0,66657,home,256,20250517
2,0,0,0,0,0,1,0,65703,home,256,20250517
2,0,0,0,0,0,0,0,54795,home,256,20250517
2,0,0,0,0,0,1,0,76812,home,256,20250517
1,0,1,0,0,0,0,0,52769,home,256,20250517
3,0,1,0,0,0,0,0,62700,home,256,20250517
0,0,0,0,0,0,0,0,68700,home,256,20250517
4,0,0,0,0,1,2,0,52366,away,252,20250517
5,0,1,0,0,0,3,0,65357,away,252,20250517
3,0,0,0,0,2,1,0,54444,away,252,20250517
4,1,1,1,0,1,1,0,78135,away,252,20250517
4,0,1,0,0,0,0,0,76267,away,252,20250517
3,0,1,1,0,0,1,0,78756,away,252,20250517
1,0,0,0,0,0,0,0,55392,away,252,20250517
3,0,0,0,0,0,0,0,64346,away,252,20250517
1,0,1,0,0,0,0,0,53344,away,252,20250517
2,0,0,0,0,0,0,0,62332,away,252,20250517
1,0,0,0,0,1,1,0,64984,away,252,20250517
2,0,0,0,0,0,1,0,54394,away,252,20250517
1,1,0,0,0,1,1,0,50167,away,252,20250517
0,0,0,0,0,0,0,0,50357,away,252,20250517
3,0,0,0,0,0,1,0,64101,home,252,20250517
2,0,0,0,0,0,1,0,50996,home,252,20250517
4,0,0,0,0,0,1,0,51907,home,252,20250517
3,0,0,0,0,0,2,0,62907,home,252,20250517
